MoM Simulation Results
Geometry file: FordCar/FordCarWithoutTai.msh
Geometry format: msh
Frequency: 1.000000e+08 Hz
Tolerance: 1.000000e-06
Max iterations: 100
Mesh density: 3 elements/wavelength
Surface mesh: 4326 triangles (this determines 3D surface current plot points)

Basis functions: 4326
Iterations: 1
Converged: Yes

Current distribution (per basis function):
Index, Re(J), Im(J), |J|, Phase_deg
718, -1.196432740036e-04, -5.908353393376e-05, 1.334367902657e-04, -153.718421
719, -6.898758075200e-04, -6.375537157388e-05, 6.928155434211e-04, -174.719967
720, 5.255501842725e-05, -2.282632987350e-04, 2.342352738408e-04, -77.034253
721, 6.136500834865e-05, -1.075653403507e-05, 6.230062017410e-05, -9.942241
722, -1.895885610515e-04, -1.146865656319e-04, 2.215780467872e-04, -148.829273
723, -8.069301268518e-05, 3.832346466119e-05, 8.933112693708e-05, 154.595594
724, 7.572934936085e-04, -2.818889482254e-04, 8.080561951952e-04, -20.416882
725, 3.122697476711e-04, -7.723579872102e-04, 8.330961863542e-04, -67.986171
726, -2.592436461688e-05, -6.805399738750e-05, 7.282457855152e-05, -110.853747
727, 5.020118930084e-05, -1.215888011456e-04, 1.315446539059e-04, -67.565408
728, -1.741734308219e-05, 2.760536621479e-05, 3.264077333483e-05, 122.249487
729, -1.670964768671e-04, 7.582776663815e-05, 1.834968195221e-04, 155.591628
730, 7.472844758299e-05, 1.469575214325e-04, 1.648661699189e-04, 63.046494
731, -1.837222742219e-04, 2.158959908609e-06, 1.837349589849e-04, 179.326736
732, -4.084364828340e-04, 4.448284338843e-05, 4.108516567640e-04, 173.784411
733, 2.438328483350e-05, 7.415711390115e-05, 7.806293692541e-05, 71.798838
734, -3.040351847930e-04, -2.307304893996e-04, 3.816725721488e-04, -142.805354
735, 4.475623290121e-04, -1.414329711522e-04, 4.693775917954e-04, -17.536917
736, 4.334476442437e-04, 1.554114431362e-04, 4.604666947327e-04, 19.725154
737, 9.682777408904e-04, 2.322457427003e-04, 9.957408641340e-04, 13.487849
738, -1.206699503511e-03, -7.669299517643e-04, 1.429792027774e-03, -147.561592
739, -1.578579010497e-04, -2.196624828032e-04, 2.705008748139e-04, -125.702476
740, -3.957951516564e-04, -9.170662084126e-04, 9.988314335698e-04, -113.344468
741, -8.657778508257e-04, -6.289075064354e-04, 1.070091556191e-03, -144.005065
742, -1.334308581794e-04, -1.295026721162e-04, 1.859428299229e-04, -135.855926
743, -1.541133647559e-04, -2.810733275720e-05, 1.566555180998e-04, -169.663947
744, 2.756043434936e-03, -6.657428411107e-03, 7.205354152591e-03, -67.511414
745, -2.244813733848e-03, -7.626418800867e-03, 7.949934114563e-03, -106.401636
746, -2.579182867248e-03, -6.754699865398e-03, 7.230363374984e-03, -110.898622
747, 1.046449845718e-03, -1.345802963297e-02, 1.349865248392e-02, -85.553825
748, -1.211356111164e-03, -6.655026237416e-03, 6.764374165342e-03, -100.316108
749, -1.931702805582e-03, -1.512161865501e-03, 2.453183490196e-03, -141.945702
750, -1.300181258771e-03, -6.604333160237e-03, 6.731098557967e-03, -101.137276
751, -1.888120747087e-03, -6.655503248615e-03, 6.918144509036e-03, -105.838277
752, -1.656552527825e-02, -4.334869162083e-01, 4.338033231218e-01, -92.188470
753, -2.718092287081e-02, -2.606400868301e-01, 2.620535392452e-01, -95.953586
754, 9.130073773958e-03, -1.356564704403e-01, 1.359633635191e-01, -86.149635
755, 2.631384838597e-02, -5.150956963354e-02, 5.784163189876e-02, -62.939620
756, 1.526920747809e-01, -6.785794607651e-01, 6.955465148164e-01, -77.318677
757, 6.605704865672e-02, -3.406591440834e-01, 3.470045909277e-01, -79.025995
758, -3.461409014678e-02, -2.122659850663e-02, 4.060423279476e-02, -148.481885
759, -4.292355788652e-02, -4.660924114617e-02, 6.336286911007e-02, -132.642708
760, 1.935616960897e-04, -1.673594679514e-03, 1.684750806941e-03, -83.402696
761, 2.320655092093e-04, -1.047892974732e-03, 1.073281923381e-03, -77.512861
762, 1.404715640109e-03, 9.139153164992e-04, 1.675848213681e-03, 33.048238
763, 4.750028713377e-03, -1.294057289212e-03, 4.923145036018e-03, -15.239342
764, 2.285631988728e-03, -3.371194424900e-03, 4.072967645142e-03, -55.863170
765, 2.582821040441e-03, 9.072244018463e-04, 2.737520893482e-03, 19.353993
766, 4.113042279036e-03, 2.254824322411e-03, 4.690559616301e-03, 28.732137
767, 3.603307423798e-03, 2.493562821264e-03, 4.381972151211e-03, 34.684031
768, 5.488732868957e-05, -2.363399552061e-05, 5.975938917815e-05, -23.296282
769, 1.554971444725e-04, -6.425875667415e-04, 6.611339825405e-04, -76.396727
770, 7.572250611910e-04, -7.213117278384e-04, 1.045791758436e-03, -43.608572
771, -6.540063208090e-04, -1.489900301630e-03, 1.627122360627e-03, -113.699543
772, 1.022651817615e-04, -1.469042915586e-03, 1.472598130935e-03, -86.017866
773, -1.507106746778e-04, -6.667359590447e-04, 6.835572737855e-04, -102.737224
774, -6.709457887426e-04, 3.495235602488e-04, 7.565282351640e-04, 152.483119
775, 2.028486444356e-05, 5.295854834528e-05, 5.671052431721e-05, 69.041518
776, 9.159398427451e-05, 3.120907078318e-04, 3.252538514302e-04, 73.643820
777, -1.238207716462e-05, 5.176296580796e-05, 5.322330752731e-05, 103.452779
778, -3.760441715390e-04, -6.316037836242e-04, 7.350731653630e-04, -120.768717
779, -6.935143452444e-04, 1.847089183252e-04, 7.176904148508e-04, 165.086189
780, 8.711898956173e-05, 1.893939086850e-05, 8.915390551584e-05, 12.265075
781, 2.937714812683e-04, 3.293828305459e-04, 4.413555621774e-04, 48.270720
782, 2.122727282989e-04, -2.933251395800e-04, 3.620764403950e-04, -54.107596
783, -5.770446421019e-05, -5.420415043512e-05, 7.917003924578e-05, -136.791532
784, -1.054345758448e-04, 1.082415528868e-04, 1.511048760131e-04, 134.247372
785, 3.814019032777e-05, 7.305421275144e-05, 8.241111647691e-05, 62.431810
786, -8.470644509082e-04, 2.490605500790e-04, 8.829209146906e-04, 163.615194
787, 2.097235172324e-05, -1.842876992360e-04, 1.854772105314e-04, -83.507544
788, -1.744867955736e-04, -7.795669775890e-05, 1.911096244437e-04, -155.926004
789, -1.525254228934e-04, -1.835994504426e-04, 2.386896789383e-04, -129.718141
790, -1.042762932823e-04, -3.109730537312e-04, 3.279905265211e-04, -108.537467
791, 9.397068284664e-05, -3.866233086779e-05, 1.016133114449e-04, -22.363722
792, -5.398346967133e-05, 2.496087057331e-05, 5.947486912582e-05, 155.185128
793, 5.988429977118e-04, -1.499584834712e-04, 6.173333642963e-04, -14.058550
794, -1.499281701959e-02, -1.467497721856e-01, 1.475136610579e-01, -95.833433
795, 1.025544773205e-03, -6.768104451007e-04, 1.228745075451e-03, -33.422900
796, 2.977447287411e-02, -2.299565973875e-01, 2.318761650471e-01, -82.622464
797, 1.733671220400e-02, -1.274468197756e-01, 1.286205794613e-01, -82.253548
798, 6.801695704715e-05, 7.022030427767e-04, 7.054894894545e-04, 84.467462
799, 4.208742410847e-04, 1.030984589875e-03, 1.113581766809e-03, 67.793463
800, -4.283481483454e-05, 7.353841435466e-05, 8.510416997837e-05, 120.220037
801, 1.268073873870e-04, -2.519281900778e-05, 1.292856976834e-04, -11.236639
802, -2.747527069842e-05, -1.635281493257e-04, 1.658202222946e-04, -99.537502
803, -5.113145509438e-04, -7.421108012468e-05, 5.166719021005e-04, -171.741879
804, 2.163169342092e-04, 3.500547716907e-04, 4.114989176280e-04, 58.285938
805, -3.636266841317e-05, 9.194677069301e-05, 9.887594396515e-05, 111.577569
806, -9.842378703562e-05, -1.429236602993e-05, 9.945608870836e-05, -171.737687
807, -7.616132848118e-05, -2.263784919774e-04, 2.388467491636e-04, -108.594668
808, -5.635328481912e-05, 4.568884820884e-05, 7.254766405995e-05, 140.966330
809, 5.828727248372e-06, 4.281657055013e-05, 4.321148892379e-05, 82.247835
810, -3.310531392733e-05, 4.416258975229e-05, 5.519326176134e-05, 126.856088
811, 6.247052440795e-05, 1.016601958275e-04, 1.193204166750e-04, 58.429138
812, 2.074324180215e-04, -4.395874116006e-04, 4.860712915653e-04, -64.738322
813, -8.098313588425e-05, 6.918467146107e-05, 1.065119104271e-04, 139.492417
814, -6.981772943186e-05, -6.257757345123e-05, 9.375749592467e-05, -138.130153
815, 6.706804430147e-06, 1.282240719337e-04, 1.283993529926e-04, 87.005853
816, -3.766773489476e-04, -2.567585861185e-05, 3.775514202406e-04, -176.100519
817, 5.138419666723e-04, -6.676253928419e-05, 5.181609820947e-04, -7.402864
818, 8.425028955259e-04, -1.340526871616e-01, 1.340553346435e-01, -89.639909
819, 8.128799316804e-04, -2.406760030796e-03, 2.540328252247e-03, -71.337673
820, -2.152327137854e-03, -3.304816514282e-01, 3.304886600820e-01, -90.373145
821, 1.624576168339e-03, -1.401420249746e-01, 1.401514409905e-01, -89.335837
822, 7.053651485792e-04, -5.624289842946e-06, 7.053875711029e-04, -0.456843
823, -3.312628042818e-04, -1.130253507229e-03, 1.177797960647e-03, -106.335184
824, -8.010366521208e-04, -9.686835487750e-04, 1.256983506538e-03, -129.588478
825, -4.954241844156e-04, -5.096870303595e-04, 7.107925094009e-04, -134.187009
826, 6.957109296881e-04, -2.255100470010e-03, 2.359977081992e-03, -72.854717
827, -8.334110703195e-05, -2.994950332966e-04, 3.108745970494e-04, -105.550401
828, -7.565897090745e-04, -1.606093295897e-03, 1.775377048123e-03, -115.223932
829, 1.442432734842e-03, -9.766456364897e-04, 1.741966961173e-03, -34.101233
830, -4.030899236544e-04, 1.547375353233e-05, 4.033868163440e-04, 177.801618
831, -5.699156168260e-04, -2.770403596738e-04, 6.336838101059e-04, -154.075257
832, 1.001849613158e-03, -6.793002847534e-04, 1.210434436164e-03, -34.139083
833, 4.002827764286e-04, -1.243057439480e-03, 1.305916574270e-03, -72.150678
834, -3.005704168858e-03, -1.991959486113e-03, 3.605850821236e-03, -146.466513
835, -7.621704700099e-04, -1.323168483548e-03, 1.526983517007e-03, -119.942769
836, -4.447751401399e-03, -1.163888259916e-01, 1.164737794881e-01, -92.188470
837, -2.718092287081e-02, -2.606400868301e-01, 2.620535392452e-01, -95.953586
838, 3.329907803681e-02, -4.947643915336e-01, 4.958836877008e-01, -86.149635
839, 2.839257891411e-02, -5.557870134389e-02, 6.241098124904e-02, -62.939620
840, 6.471740528433e-02, -2.876108798894e-01, 2.948022401161e-01, -77.318677
841, 6.310760160178e-02, -3.254487141643e-01, 3.315108368231e-01, -79.025995
842, -3.597159368911e-02, -2.205906824777e-02, 4.219665916271e-02, -148.481885
843, -7.855764277457e-03, -8.530308987049e-03, 1.159651688213e-02, -132.642708
844, 3.475584162934e-04, -5.949541452491e-04, 6.890335896642e-04, -59.707518
845, -6.981711403221e-05, -1.711572998597e-04, 1.848492648269e-04, -112.191136
846, 6.812447111594e-03, 4.432213595661e-03, 8.127358304260e-03, 33.048238
847, 3.959973038142e-03, -1.078821262840e-03, 4.104295527854e-03, -15.239342
848, 1.216963811003e-03, -1.794961584013e-03, 2.168614305351e-03, -55.863170
849, 4.834827893791e-04, 1.698249230317e-04, 5.124413255276e-04, 19.353993
850, 4.461961113709e-03, 6.116997334642e-03, 7.571443281981e-03, 53.891624
851, 3.238212921520e-03, -4.515077779503e-05, 3.238527677485e-03, -0.798830
852, 1.276559097878e-04, -5.496749927782e-05, 1.389872558209e-04, -23.296282
853, 9.889615849953e-05, -4.086855875449e-04, 4.204811049653e-04, -76.396727
854, 1.028595781015e-04, -9.798119978814e-05, 1.420577640228e-04, -43.608572
855, -2.552291068569e-04, -5.814407463530e-04, 6.349923137381e-04, -113.699543
856, 6.365119189895e-05, -9.143515996073e-04, 9.165644123217e-04, -86.017866
857, -9.584133821972e-05, -4.239969510499e-04, 4.346941184458e-04, -102.737224
858, -6.645609528501e-05, 3.461974337418e-05, 7.493289819448e-05, 152.483119
859, 9.704924269539e-05, 2.533705376960e-04, 2.713211839870e-04, 69.041518
860, 1.391758621750e-04, 4.742177522172e-04, 4.942189769020e-04, 73.643820
861, -1.259816864242e-05, 5.266633085956e-05, 5.415215839975e-05, 103.452779
862, -4.571015836538e-04, -7.677478115264e-04, 8.935203186735e-04, -120.768717
863, -9.650780001187e-05, 2.570365194661e-05, 9.987208412026e-05, 165.086189
864, 3.399860397160e-05, 7.391188222462e-06, 3.479273969318e-05, 12.265075
865, 1.820703911944e-04, 2.041411935266e-04, 2.735383962886e-04, 48.270720
866, 1.133954508381e-04, -1.566934043358e-04, 1.934201417462e-04, -54.107596
867, -2.829368121671e-04, -2.657740564833e-04, 3.881869250488e-04, -136.791532
868, -9.143633213213e-06, 9.387063495018e-06, 1.310431186279e-05, 134.247372
869, 2.919123789138e-05, 5.591327376890e-05, 6.307473783685e-05, 62.431810
870, -6.025671292513e-04, 1.771715251536e-04, 6.280739562977e-04, 163.615194
871, 2.001301336711e-05, -1.758578263837e-04, 1.769929258599e-04, -83.507544
872, -2.140372705885e-04, -9.562694275836e-05, 2.344279535001e-04, -155.926004
873, -1.339712724737e-04, -1.612652601427e-04, 2.096539672344e-04, -129.718141
874, -1.416463358480e-05, -4.224180992822e-05, 4.455342131199e-05, -108.537467
875, 2.066158443058e-04, -8.500789707060e-05, 2.234198954493e-04, -22.363722
876, -9.717024540839e-05, 4.492956703196e-05, 1.070547644265e-04, 155.185128
877, 1.309214891395e-04, -3.278453290790e-05, 1.349639282049e-04, -14.058550
878, -1.183650960039e-02, -1.158558184937e-01, 1.164588924830e-01, -95.833433
879, 2.158905599703e-03, -1.424774322918e-03, 2.586668757239e-03, -33.422900
880, -3.294639747501e-04, -5.058794109528e-02, 5.058901393356e-02, -90.373145
881, 1.015208872210e-03, -8.757571968347e-02, 8.758160381685e-02, -89.335837
882, 6.782580685426e-04, -5.408149202555e-06, 6.782796293719e-04, -0.456843
883, -7.577410548188e-04, -2.585377753585e-03, 2.694132445685e-03, -106.335184
884, -3.279564582844e-04, -3.965936202964e-04, 5.146279609487e-04, -129.588478
885, -7.591313613232e-04, -7.809861152862e-04, 1.089137152068e-03, -134.187009
886, 5.410364747149e-04, -1.753733564268e-03, 1.835293404721e-03, -72.854717
887, -1.036674749571e-04, -3.725399742068e-04, 3.866949414538e-04, -105.550401
888, 1.074089146449e-04, -7.946205928152e-05, 1.336072371185e-04, -36.494361
889, -1.190387737542e-04, -3.866089340224e-04, 4.045203301725e-04, -107.113854
890, -2.072214175232e-04, -1.141639251256e-03, 1.160293452489e-03, -100.287873
891, 2.998097039099e-04, 3.605505220766e-05, 3.019699080177e-04, 6.857447
892, 1.411934474900e-04, -1.621301232046e-04, 2.149924800184e-04, -48.948534
893, -8.340076678369e-04, 3.708271643413e-05, 8.348316703797e-04, 177.454119
894, 7.753675641141e-02, -5.988380970595e-01, 6.038369109988e-01, -82.622464
895, 6.197987770605e-02, -4.556306992231e-01, 4.598269667114e-01, -82.253548
896, 1.269015526349e-04, -2.012803569478e-04, 2.379449225224e-04, -57.769732
897, -8.429597915718e-04, -6.736802947511e-04, 1.079085886175e-03, -141.368698
898, 5.918217651194e-06, 6.109932909234e-05, 6.138528582405e-05, 84.467462
899, 4.486739899546e-04, 1.099083584514e-03, 1.187136502265e-03, 67.793463
900, -4.907748310126e-05, 8.425576955861e-05, 9.750709744151e-05, 120.220037
901, 3.389720918626e-04, -6.734357307527e-05, 3.455969269195e-04, -11.236639
902, -3.680533277264e-05, -2.190590957116e-04, 2.221295116244e-04, -99.537502
903, -1.204132968452e-04, -1.747652360716e-05, 1.216749396323e-04, -171.741879
904, 2.208220431300e-04, 3.573451619715e-04, 4.200689699520e-04, 58.285938
905, -1.608396019510e-04, 4.066995807599e-04, 4.373487470498e-04, 111.577569
906, -1.383684879509e-04, -2.009283666444e-05, 1.398197430374e-04, -171.737687
907, -9.431808713372e-05, -2.803468211141e-04, 2.957874941058e-04, -108.594668
908, -2.089196181541e-04, 1.693831469156e-04, 2.689573522117e-04, 140.966330
909, 9.814452338797e-06, 7.209484559300e-05, 7.275981195542e-05, 82.247835
910, -1.182128865733e-04, 1.576963512453e-04, 1.970848186646e-04, 126.856088
911, 2.673941289943e-05, 4.351386477753e-05, 5.107301273749e-05, 58.429138
912, 2.036856675106e-04, -4.316473587643e-04, 4.772916230958e-04, -64.738322
913, -1.442318777584e-04, 1.232186796420e-04, 1.896989129501e-04, 139.492417
914, -2.340689566005e-04, -2.097958132341e-04, 3.143287446203e-04, -138.130153
915, 6.136087428907e-06, 1.173128162704e-04, 1.174731817490e-04, 87.005853
916, -3.099353517977e-04, -2.112645290142e-05, 3.106545497915e-04, -176.100519
917, 4.944023863123e-04, -6.423679045161e-05, 4.985580054907e-04, -7.402864
918, 1.064783805147e-03, -1.694203439363e-01, 1.694236899139e-01, -89.639909
919, 8.503788525701e-04, -2.517786149756e-03, 2.657515999727e-03, -71.337673
920, -1.249539904614e-02, -1.049971289755e-01, 1.057380352116e-01, -96.786683
921, 6.665428736770e-02, -6.191211150671e-01, 6.226987627629e-01, -83.855231
922, 6.403765968859e-02, -6.899053223516e-01, 6.928709661022e-01, -84.696947
923, -1.250838961641e-02, -3.666981443187e-02, 3.874448478511e-02, -108.834951
924, -3.396467926199e-03, -4.020815252648e-02, 4.035135095591e-02, -94.828433
925, -3.209623097725e-03, -3.015205672805e-02, 3.032240434664e-02, -96.076134
926, -1.018857396689e-02, -4.716531908261e-02, 4.825323163937e-02, -102.189637
927, -6.842667866871e-04, -3.988806995581e-04, 7.920396756748e-04, -149.760742
928, -5.009872078052e-05, -1.789020890273e-03, 1.789722220809e-03, -91.604059
929, -2.817140518226e-03, -9.098143257255e-04, 2.960412607514e-03, -162.101791
930, 6.946801270763e-04, -8.962206218146e-04, 1.133927635222e-03, -52.219957
931, -4.338868448544e-05, -1.380441034444e-04, 1.447022889838e-04, -107.448471
932, -2.841150078536e-04, -5.718318399074e-04, 6.385240722318e-04, -116.420513
933, -3.522858867411e-04, 1.081058514702e-04, 3.684999608129e-04, 162.940339
934, 2.810354188654e-04, -7.301020273614e-04, 7.823233839111e-04, -68.946976
935, -3.936320656229e-04, 6.317070776730e-05, 3.986687113461e-04, 170.882820
936, -9.699532560597e-04, -8.524164912380e-05, 9.736916645870e-04, -174.977623
937, -5.210542018905e-04, -7.762988058474e-04, 9.349531096627e-04, -123.869636
938, 1.364642333080e-03, 4.767463652321e-04, 1.445522671561e-03, 19.257182
939, -4.689960724158e-04, 4.664167338333e-04, 6.614392530997e-04, 135.157989
940, -6.112704277052e-04, -4.076290550195e-04, 7.347196623767e-04, -146.302442
941, -5.983258309012e-05, -8.008630069904e-05, 9.996876291569e-05, -126.763458
942, 3.073894033975e-07, 3.706535280216e-06, 3.719259607611e-06, 85.259210
943, -1.742267032509e-05, 8.295347229477e-06, 1.929668953252e-05, 154.539771
944, 1.398436315241e-05, 3.527241345818e-05, 3.794345218800e-05, 68.373287
945, 4.246390195925e-05, -4.130344966300e-05, 5.923814584935e-05, -44.206316
946, -3.222635311841e-05, 5.480866685745e-05, 6.358087603992e-05, 120.454640
947, 3.056526449081e-06, -4.821296255714e-06, 5.708524460778e-06, -57.626789
948, 1.808447948362e-04, -5.728389147303e-04, 6.007073014778e-04, -72.479134
949, 7.984040548991e-05, -5.986197975237e-04, 6.039206506952e-04, -82.403059
950, 2.238922423137e-04, 1.024568234913e-04, 2.462217229413e-04, 24.589622
951, 2.651908112794e-04, -1.067578617734e-03, 1.100022850412e-03, -76.049853
952, -8.013689646503e-05, -2.152680306211e-04, 2.297003421472e-04, -110.418571
953, -3.362705459958e-04, -4.793300889303e-04, 5.855213183636e-04, -125.051301
954, 6.148884620456e-05, 1.810254928642e-05, 6.409820978962e-05, 16.404629
955, 4.117412334947e-04, -5.174236874593e-04, 6.612549551450e-04, -51.488889
956, -1.044006371056e-04, -1.058478262143e-03, 1.063614462321e-03, -95.633021
957, 1.621304159840e-05, -6.232053090478e-05, 6.439496323568e-05, -75.417428
958, -2.930609519547e-04, -4.756887918559e-04, 5.587168766539e-04, -121.636270
959, 1.521451717572e-03, -4.686494113899e-03, 4.927275353429e-03, -72.014184
960, 2.588207177577e-03, -6.076354743960e-03, 6.604612279953e-03, -66.928549
961, -5.360839054101e-04, -4.555869583590e-04, 7.035235818837e-04, -139.640698
962, -4.605792334318e-04, -1.177660641916e-03, 1.264522762858e-03, -111.360306
963, -2.009660316496e-04, -2.059014718447e-03, 2.068798916439e-03, -95.574583
964, 2.359263787244e-04, -6.040863877580e-04, 6.485226442095e-04, -68.666833
965, -4.304212344967e-06, -1.229104083089e-04, 1.229857500467e-04, -92.005627
966, 1.468483561165e-05, -2.063609879479e-05, 2.532771151150e-05, -54.563999
967, -8.781138992938e-05, 1.263314730018e-05, 8.871548124222e-05, 171.813211
968, 5.279586793693e-05, -3.717509470227e-05, 6.457082419589e-05, -35.150482
969, 1.261406815456e-04, -1.110063235060e-04, 1.680293884983e-04, -41.348423
970, 3.343338267539e-05, -3.094615375031e-05, 4.555716748281e-05, -42.787544
971, -2.313636067457e-05, 2.543107573311e-06, 2.327570796761e-05, 173.727331
972, -2.980005465863e-05, 3.526211284973e-05, 4.616773613991e-05, 130.201193
973, -5.468397404348e-06, -1.975850531546e-04, 1.976607108160e-04, -91.585323
974, 8.370217595053e-06, -6.101266519456e-05, 6.158413640486e-05, -82.188458
975, 6.589856143649e-05, 1.932310576858e-04, 2.041589137259e-04, 71.168825
976, 2.525590968991e-05, -4.981556234378e-05, 5.585204764278e-05, -63.115523
977, 2.501256962024e-05, 1.006387055729e-04, 1.037004228458e-04, 76.042608
978, 2.051209261408e-04, -4.452285662297e-04, 4.902071710285e-04, -65.264038
979, -4.806678241787e-05, -3.425750254662e-04, 3.459307208751e-04, -97.987043
980, -5.322879963471e-05, -2.863144679556e-04, 2.912203283963e-04, -100.531639
981, -1.062540481418e-04, -1.217226390920e-04, 1.615745141229e-04, -131.118337
982, 4.532001992453e-05, 7.650870533487e-05, 8.892404735491e-05, 59.359571
983, 1.767150629789e-05, -5.792991138432e-04, 5.795685856172e-04, -88.252735
984, -1.658834830985e-03, -7.499867213710e-03, 7.681128902692e-03, -102.471994
985, 2.852882435926e-04, -8.837852095032e-04, 9.286903027752e-04, -72.109781
986, 5.284424375464e-04, -7.517452463742e-03, 7.536003115341e-03, -85.978984
987, -7.567085001360e-05, -4.032739866636e-04, 4.103120591225e-04, -100.627475
988, -2.046255642398e-04, -1.560438615421e-03, 1.573798047412e-03, -97.470761
989, 3.637528122459e-03, -1.258355344756e-02, 1.309875674288e-02, -73.877003
990, 4.922466272916e-03, -1.005348629247e-02, 1.119389390878e-02, -63.912346
991, 1.954793514010e-03, -1.412261909983e-03, 2.411576535132e-03, -35.846640
992, -4.684982720214e-04, -2.963783829884e-03, 3.000584146657e-03, -98.982668
993, 6.177296019232e-04, -3.401861892079e-03, 3.457492471990e-03, -79.708046
994, 7.896269204835e-05, 2.890153430941e-04, 2.996080360727e-04, 74.718992
995, -2.216620491263e-05, -7.403702874428e-04, 7.407020339978e-04, -91.714886
996, 4.016145736102e-04, 6.236935708973e-04, 7.418139497978e-04, 57.221328
997, 1.038005481337e-03, 1.325577746066e-04, 1.046435350557e-03, 7.277527
998, -4.596301672969e-04, -1.101192447750e-03, 1.193266398451e-03, -112.655322
999, -6.344137212678e-04, -5.145645069150e-04, 8.168582505609e-04, -140.954952
1000, -1.381352364255e-04, 1.888524911604e-04, 2.339799285405e-04, 126.183422
1001, -4.565668677619e-03, -1.001328661196e-02, 1.100505516784e-02, -114.511138
1002, -7.339424159905e-03, -1.536951569005e-02, 1.703200397914e-02, -115.525934
1003, -7.175224748282e-04, -1.152378810701e-03, 1.357503379456e-03, -121.908236
1004, 7.600854062066e-04, -1.420209508661e-03, 1.610814971752e-03, -61.844647
1005, -1.231002172367e-03, -1.270182421588e-03, 1.768821566039e-03, -134.102554
1006, -7.350515108436e-06, -3.427641869671e-04, 3.428429931319e-04, -91.228509
1007, -3.221963604305e-05, -3.379307138064e-05, 4.669129062345e-05, -133.634594
1008, 7.873615993180e-04, -1.449344266740e-04, 8.005899550431e-04, -10.430024
1009, 1.028227505416e-04, 1.507516297953e-04, 1.824789629378e-04, 55.703382
1010, 1.452697164055e-04, -2.121455515745e-04, 2.571167547193e-04, -55.598046
1011, -1.246568959279e-05, 5.091322901369e-04, 5.092848734030e-04, 91.402560
1012, -9.040335305448e-05, 2.459327189706e-04, 2.620222671907e-04, 110.183117
1013, 5.036016377588e-05, 3.118823059874e-04, 3.159220139268e-04, 80.827525
1014, 3.942118734125e-04, 3.291339125098e-04, 5.135485697608e-04, 39.859055
1015, 1.484258687183e-03, -6.427355514109e-04, 1.617446394638e-03, -23.414287
1016, 8.521401947018e-04, 1.275638026966e-04, 8.616353261008e-04, 8.513850
1017, -2.475519926437e-04, 2.984841069635e-04, 3.877818345045e-04, 129.671092
1018, 4.749385218642e-05, -1.724396067918e-04, 1.788605154471e-04, -74.601213
1019, -1.431910054874e-04, 2.669927007195e-04, 3.029666091998e-04, 118.205129
1020, -4.442547171136e-05, -1.150978192844e-04, 1.233739459562e-04, -111.105598
1021, -4.950707724576e-04, -2.017967561613e-04, 5.346185561117e-04, -157.823604
1022, -3.192008646172e-04, 1.702593723909e-04, 3.617698797016e-04, 151.924870
1023, 2.353078400006e-04, 2.934904772158e-04, 3.761734171657e-04, 51.278885
1024, 1.034713130772e-03, -1.762944859460e-04, 1.049624222647e-03, -9.669208
1025, 2.335774916874e-05, -3.996155299305e-04, 4.002975845641e-04, -86.654836
1026, -2.342860344762e-03, -8.237348771517e-04, 2.483451981193e-03, -160.628648
1027, 2.405024437979e-04, -1.200681897720e-03, 1.224531928937e-03, -78.673272
1028, -1.394483181967e-03, -6.009777936837e-04, 1.518472144391e-03, -156.685498
1029, 7.655989428569e-04, -1.569254333829e-03, 1.746052950384e-03, -63.993439
1030, -7.450037078068e-04, -2.442549143308e-04, 7.840223133436e-04, -161.847891
1031, 5.070050463523e-04, 6.828797098769e-04, 8.505167930078e-04, 53.407906
1032, -6.280322031439e-06, -6.389292032416e-03, 6.389295119020e-03, -90.056319
1033, -2.996432712777e-04, 2.915040130261e-05, 3.010578614122e-04, 174.443540
1034, 7.220739053927e-05, -4.655207724136e-04, 4.710875680774e-04, -81.183057
1035, 4.295441437030e-04, -1.328897165146e-03, 1.396594374514e-03, -72.087427
1036, -2.072056157942e-04, -1.972361645862e-04, 2.860703966462e-04, -136.412050
1037, -7.431242796002e-05, -1.438739596464e-04, 1.619322488377e-04, -117.316834
1038, 2.026326937751e-04, -5.076144359231e-04, 5.465641994716e-04, -68.238796
1039, -2.913780569672e-04, -2.573254004333e-04, 3.887383873380e-04, -138.551234
1040, -8.401891381377e-05, -2.495703932830e-05, 8.764720012915e-05, -163.456436
1041, -2.474797758330e-04, -2.214707995599e-04, 3.321077453238e-04, -138.174491
1042, -4.449743533980e-04, 3.808337413296e-05, 4.466010731820e-04, 175.108230
1043, 1.630770615473e-04, 5.431748913691e-06, 1.631674964543e-04, 1.907695
1044, -1.423891642712e-04, -5.253101922241e-04, 5.442659939372e-04, -105.166023
1045, -4.122583193599e-05, 1.856988844685e-04, 1.902199908308e-04, 102.516874
1046, -3.522086314458e-04, -4.977382305057e-04, 6.097493470040e-04, -125.283920
1047, -1.200176265426e-04, 3.217890416426e-04, 3.434420154876e-04, 110.454001
1048, 6.572779064276e-05, -2.168702021168e-04, 2.266116215664e-04, -73.139291
1049, 5.585157879529e-05, 1.235299704878e-04, 1.355693640268e-04, 65.670857
1050, 5.429820174049e-05, 3.436230993901e-05, 6.425778596089e-05, 32.327443
1051, 8.426227938365e-05, -2.814126707069e-04, 2.937570815509e-04, -73.330931
1052, 2.843457416235e-03, -7.495232167585e-02, 7.500623823842e-02, -87.827419
